[Zoo1]
	{building
		(subtype 		Guild)
		(title 			Rangers_Guild)
		(member_title 		ranger)
		(member_basicscript 	ranger_tree)
		(max_members 4)
		(level 1)
		(max_level 1)
		(Lived_In_Script	Lived_In)
		(Sleep_for		30000)
		(birthscript		basic_birth)
		(birthScript2		Guild_Birth)
		(IGdeathscript		guild_destroyed_a)
		(Initial_Misc			Rangers_Guild_Misc)
		(Initial_Research		Rangers_Guild_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		RANGERSGUILD)
	}
[end]

[Rogues_Guild1]
	{Guild
		(type 			building)
		(subtype 		Guild)
		(title 			Rogues_Guild)
		(Level			1)
		(max_level 		2)
		(member_title 		Rogue)
		(member_basicscript 	rogue_tree)
		(max_members 4)
		(Lived_In_Script	Lived_In)
		(Sleep_for		30000)
		(spawn_1		gambling_hall_timer)
		(birthscript		basic_birth)
		(birthScript2		Rogues_Guild_Birth)
		(IGdeathscript		rogues_guild_destroyed)
		(upgradescript		basic_upgrade)
		(Initial_Misc			Rogues_Guild_Misc)
		(Initial_Research		Rogues_Guild_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		ROGUESGUILD)
	}
[end]

[Rogues_Guild2]
	{Guild
		(type 			building)
		(subtype 		Guild)
		(title 			Rogues_Guild)
		(Level			2)
		(max_level 		2)
		(member_title 		rogue)
		(member_basicscript 	rogue_tree)
		(max_members 4)
		(Visited_Script		Poison_Weapons)
		(Lived_In_Script	Lived_In)
		(Sleep_for		30000)
		(spawn_1		gambling_hall_timer)
		(birthScript		Rogues_Guild_Birth)
		(IGdeathscript		rogues_guild_destroyed)
		(Initial_Misc			Rogues_Guild_Misc)
		(Initial_Research		Rogues_Guild_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		ROGUESGUILD)
	}
[end]

[Wizards_Guild1]
	{Guild
		(type 			building)
		(subtype 		Guild)
		(title 			Wizards_Guild)
		(Level			1)
		(max_level 		3)
		(member_title 		wizard)
		(member_basicscript 	wizard_tree)
		(max_members 4)
		(Visited_Script		Enchant_Equipment)
		(Lived_In_Script	Lived_In)
		(Sleep_for		30000)
		(birthscript		magical_birth)
		(birthScript2		Guild_Birth)
		(IGdeathscript		guild_destroyed_a)
		(Initial_Misc			Wizard_Guild_Misc)
		(Initial_Research		Wizard_Guild_Research)
		(upgradescript		magical_upgrade)
		(Magical_build_rate     5)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		WIZARDSGUILD)
	}
[end]

[Wizards_Guild2]
	{Guild
		(type building)
		(subtype Guild)
		(title Wizards_Guild)
		(Level			2)
		(max_level 		3)
		(member_title wizard)
		(member_basicscript wizard_tree)
		(max_members 4)
		(Visited_Script		Enchant_Equipment)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthScript					Guild_Birth)
		(IGdeathscript		guild_destroyed_a)
		(Initial_Misc			Wizard_Guild_Misc)
		(Initial_Research		Wizard_Guild_Research)
		(upgradescript		magical_upgrade)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		WIZARDSGUILD)
	}
[end]

[Wizards_Guild3]
	{Guild
		(type building)
		(subtype Guild)
		(title Wizards_Guild)
		(Level			3)
		(max_level 		3)
		(member_title wizard)
		(member_basicscript wizard_tree)
		(max_members 4)
		(Visited_Script		Enchant_Equipment)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthScript					Guild_Birth)
		(IGdeathscript		guild_destroyed_a)
		(Initial_Misc			Wizard_Guild_Misc)
		(Initial_Research		Wizard_Guild_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		WIZARDSGUILD)
	}
[end]

[Temple_Agrela1]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Agrela)
		(Level			1)
		(max_level 		3)
		(member_title healer)
		(member_basicscript healer_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthscript			basic_birth)
		(birthScript2					agrela_Birth)
		(IGdeathscript		agrela_destroyed)
		(upgradescript		basic_upgrade)
		(Initial_Misc			Temple_Agrela_Misc)
		(Initial_Research		Temple_Agrela_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOAGRELA)
	}
[end]

[Temple_Agrela2]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Agrela)
		(Level			2)
		(max_level 		3)
		(member_title healer)
		(member_basicscript healer_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthScript					agrela_Birth)
		(IGdeathscript		agrela_destroyed)
		(upgradescript		basic_upgrade)
		(Initial_Misc			Temple_Agrela_Misc)
		(Initial_Research		Temple_Agrela_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOAGRELA)
	}
[end]

[Temple_Agrela3]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Agrela)
		(Level		3)
		(max_level 		3)
		(member_title healer)
		(member_basicscript healer_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthScript					agrela_Birth)
		(IGdeathscript		agrela_destroyed)
		(Initial_Misc			Temple_Agrela_Misc)
		(Initial_Research		Temple_Agrela_Research)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOAGRELA)
	}
[end]

[Temple_Dauros1]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Dauros)
		(Level		1)
		(max_level 		3)
		(member_title Monk)
		(member_basicscript Monk_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthscript			basic_birth)
		(birthScript2					dauros_Birth)
		(IGdeathscript		dauros_destroyed)
		(upgradescript		basic_upgrade)
		(Initial_Misc			Temple_Dauros_Misc)
		(Initial_Research		Temple_Dauros_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETODAUROS)
	}
[end]

[Temple_Dauros2]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Dauros)
		(Level		2)
		(max_level 		3)
		(member_title monk)
		(member_basicscript monk_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthScript					dauros_Birth)
		(IGdeathscript		dauros_destroyed)
		(upgradescript		basic_upgrade)
		(Initial_Misc			Temple_Dauros_Misc)
		(Initial_Research		Temple_Dauros_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETODAUROS)
	}
[end]

[Temple_Dauros3]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Dauros)
		(Level		3)
		(max_level 		3)
		(member_title monk)
		(member_basicscript monk_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthScript					dauros_Birth)
		(IGdeathscript		dauros_destroyed)
		(Initial_Misc			Temple_Dauros_Misc)
		(Initial_Research		Temple_Dauros_Research)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETODAUROS)
	}
[end]

[Temple_Fervus1]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Fervus)
		(Level		1)
		(max_level 		3)
		(member_title cultist)
		(member_basicscript cultist_tree)
		(max_members 4)
		(Lived_In_Script			Fervus_Lived_In)
		(Sleep_for						30000)
		(Spawn_Type		Giant_Eagle)
		(birthscript			basic_birth)
		(birthScript2					fervus_Birth)
		(IGdeathscript		fervus_destroyed)
		(upgradescript		basic_upgrade)
		(Initial_Misc			Temple_Fervus_Misc)
		(Initial_Research		Temple_Fervus_Research)
		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOFERVUS)
	}
[end]

[Temple_Fervus2]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Fervus)
		(Level		2)
		(max_level 		3)
		(member_title cultist)
		(member_basicscript cultist_tree)
		(max_members 4)
		(Lived_In_Script			Fervus_Lived_In)
		(Sleep_for						30000)
		(Spawn_Type		White_Wolf)
		(birthScript					fervus_Birth)
		(IGdeathscript		fervus_destroyed)
		(upgradescript		basic_upgrade)
		(Initial_Misc			Temple_Fervus_Misc)
		(Initial_Research		Temple_Fervus_Research)
		(Armor_Physical_Base	10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOFERVUS)
	}
[end]

[Temple_Fervus3]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Fervus)
		(Level		3)
		(max_level 		3)
		(member_title cultist)
		(member_basicscript cultist_tree)
		(max_members 4)
		(Lived_In_Script			Fervus_Lived_In)
		(Sleep_for						30000)
		(Spawn_Type		Red_Bear)
		(birthScript					fervus_Birth)
		(IGdeathscript		fervus_destroyed)
		(Initial_Misc			Temple_Fervus_Misc)
		(Initial_Research		Temple_Fervus_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOFERVUS)
	}
[end]

[Temple_Helia1]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Helia)
		(Level		1)
		(max_level 		2)
		(member_title Solarus)
		(member_basicscript solarus_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthscript			basic_birth)
		(birthScript2					guild_Birth)
		(IGdeathscript		guild_destroyed_a)
		(upgradescript		basic_upgrade)
		(Initial_Misc			Temple_Helia_Misc)
		(Initial_Research		Temple_Helia_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOHELIA)
	}
[end]

[Temple_Helia2]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Helia)
		(Level		2)
		(max_level 		2)
		(member_title solarus)
		(member_basicscript solarus_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthScript					guild_Birth)
		(IGdeathscript		guild_destroyed_a)
		(Initial_Misc			Temple_Helia_Misc)
		(Initial_Research		Temple_Helia_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOHELIA)
	}
[end]

[Temple_Krolm]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Krolm)
		(member_title barbarian)
		(member_basicscript barbarian_tree)
		(max_members 4)
		(level 			1)
		(max_level 		1)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthscript			basic_birth)
		(birthScript2					guild_Birth)
		(IGdeathscript		guild_destroyed_a)
		(Initial_Misc			Temple_Krolm_Misc)
		(Initial_Research		Temple_Krolm_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOKROLM)
	}
[end]

[Temple_Krypta1]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Krypta)
		(Level		1)
		(max_level 		3)
		(member_title priestess)
		(member_basicscript priestess_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthscript			basic_birth)
		(birthScript2					krypta_Birth)
		(IGdeathscript		krypta_destroyed)
		(upgradescript		basic_upgrade)
		(Initial_Misc			Temple_Krypta_Misc)
		(Initial_Research		Temple_Krypta_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOKRYPTA)
	}
[end]

[Temple_Krypta2]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Krypta)
		(Level		2)
		(max_level 		3)
		(member_title priestess)
		(member_basicscript priestess_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthScript					krypta_Birth)
		(IGdeathscript		krypta_destroyed)
		(upgradescript		basic_upgrade)
		(Initial_Misc			Temple_Krypta_Misc)
		(Initial_Research		Temple_Krypta_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOKRYPTA)
	}
[end]

[Temple_Krypta3]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Krypta)
		(Level		3)
		(max_level 		3)
		(member_title Priestess)
		(member_basicscript priestess_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthScript					krypta_Birth)
		(IGdeathscript		krypta_destroyed)
		(Initial_Misc			Temple_Krypta_Misc)
		(Initial_Research		Temple_Krypta_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOKRYPTA)
	}
[end]

[Temple_Lunord1]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Lunord)
		(Level		1)
		(max_level 		2)
		(member_title adept)
		(member_basicscript adept_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthscript			basic_birth)
		(birthScript2					guild_Birth)
		(IGdeathscript		guild_destroyed_a)
		(upgradescript		basic_upgrade)
		(Initial_Misc			Temple_Lunord_Misc)
		(Initial_Research		Temple_Lunord_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOLUNORD)
	}
[end]

[Temple_Lunord2]
	{Guild
		(type building)
		(subtype Guild)
		(title Temple_Lunord)
		(Level		2)
		(max_level 		2)
		(member_title adept)
		(member_basicscript adept_tree)
		(max_members 4)
		(Lived_In_Script			Lived_In)
		(Sleep_for						30000)
		(birthScript					guild_Birth)
		(IGdeathscript		guild_destroyed_a)
		(Initial_Misc			Temple_Lunord_Misc)
		(Initial_Research		Temple_Lunord_Research)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TEMPLETOLUNORD)
	}
[end]

[Goblin_Camp]
	{Lair
		(type Lair)
		(subtype xx)
		(title Goblin_Camp)
		(difficulty 2)
		(Dispersion_Range		300)
		(Spawn_Type		Goblin_Fighter)
		(Special_Spawn_Type		Goblin_Champion)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			15000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		GOBLINCAMP)
	}
[end]

[Goblin_Hovel]
	{Lair
		(type Lair)
		(subtype xx)
		(title Goblin_Hovel)
		(difficulty 1)
		(Dispersion_Range		300)
		(Spawn_Type			Goblin_Fighter)
		(Special_Spawn_Type		Goblin_Fighter)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		GOBLINHOVEL)
	}
[end]

[Dark_Castle1]
	{Lair
		(type Lair)
		(subtype xx)
		(title Dark_Castle)
		(difficulty 5)
		(Dispersion_Range		300)
		(Spawn_Type		Rust_Spitter)
		(Special_Spawn_Type		Vampire)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		DARKCASTLE)
	}
[end]

[Dark_Castle2]
	{Lair
		(type Lair)
		(subtype xx)
		(title Dark_Castle)
		(difficulty 5)
		(Dispersion_Range		300)
		(Spawn_Type		Troll)
		(Special_Spawn_Type		Troll)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		DARKCASTLE)
	}
[end]

[Dark_Castle3]
	{Lair
		(type Lair)
		(subtype xx)
		(title Dark_Castle)
		(difficulty 5)
		(Dispersion_Range		300)
		(Spawn_Type		Minotaur)
		(Special_Spawn_Type		Vampire)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		DARKCASTLE)
	}
[end]

[Dark_Castle4]
	{Lair
		(type Lair)
		(subtype xx)
		(title Dark_Castle)
		(difficulty 5)
		(Dispersion_Range		300)
		(Spawn_Type Werewolf)
		(Special_Spawn_Type		Werewolf)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		DARKCASTLE)
	}
[end]

[Ruined_Altar1]
	{Lair
		(type Lair)
		(subtype xx)
		(title Ruined_Altar1)
		(difficulty 5)
		(Dispersion_Range		300)
		(Spawn_type			Harpy)
		(Special_Spawn_Type		Harpy)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		RUINEDALTAR)
	}
[end]

[Ruined_Keep1]
	{Lair
		(type Lair)
		(subtype xx)
		(title Ruined_Keep1)
		(difficulty 5)
		(Dispersion_Range		300)
		(Spawn_Type			Zombie)
		(Special_Spawn_Type		Medusa)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		RUINEDKEEP)
	}
[end]

[Ruined_Shrine1]
	{Lair
		(type Lair)
		(subtype xx)
		(title Ruined_Shrine1)
		(difficulty 5)
		(Dispersion_Range		300)
		(Spawn_Type			Zombie)
		(Special_Spawn_Type		Evil_Oculus)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		RUINEDSHRINE)
	}
[end]

[Sewers]
	{Lair
		(type AutoBuilding)
		(subtype xx)
		(title Sewers)
		(difficulty 4)
		(Dispersion_Range		300)
		(Special_Spawn_Type		Giant_Rat)
		(Spawn_Type 		Ratman)
		(Spawn_Function			Sewer_Spawn)
		(Base_Spawn_Rate			120000)
		(activeScript					Sewer_Graveyard)
		(birthScript					City_Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		SEWERS)
	}
[end]

[Brashnards_Sphere]
	{Lair
		(type Lair)
		(subtype xx)
		(title Brashnards_Sphere)
		(HP       200)
		(MaxHP    200)
		(difficulty 10)
		(Dispersion_Range		300)
		(Spawn_Type			Ratman)
		(Special_Spawn_Type		Medusa)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript					Sphere_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		BRASHNARDSSPHERE)
	}
[end]

[Elven_Hideout]
	{Lair
		(type Building)
		(subtype xx)
		(title ElvenHideout)
		(HP       250)
		(MaxHP    250)
		(difficulty 12)
		(Dispersion_Range		300)
		(Spawn_Type			Giant_Rat)
		(Special_Spawn_Type		xx)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					hideout_active)
		(birthScript					Hideout_Birth)
		(IGdeathscript		Hideout_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		ELVENHIDEOUT)
	}
[end]

[Slave_Pits]
	{Lair
		(type Lair)
		(subtype xx)
		(title Slave_Pits)
		(difficulty 10)
		(Dispersion_Range		300)
		(Spawn_Type			Giant_Rat)
		(Special_Spawn_Type		xx)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Slave_pits_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		SLAVEPITS)
	}
[end]

[Slave_Cross]
	{Lair
		(type mystery)
		(subtype xx)
		(title Slave_Cross)
		(difficulty 5)
		(Dispersion_Range		300)
		(Spawn_Type			Giant_Rat)
		(Special_Spawn_Type		xx)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			60000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		SLAVECROSS)
	}
[end]

[Hidden_Sword_Site]
	{Lair
		(type Lair)
		(subtype xx)
		(title Hidden_Sword_Site)
		(HP       500)
		(MaxHP    500)
		(difficulty 10)
		(Dispersion_Range		300)
		(Spawn_Type			Giant_Rat)
		(Special_Spawn_Type		Harpy)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Hidden_Sword_Death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		HIDDENSWORDSITE)
	}
[end]

[Hidden_Chalice_Site]
	{Lair
		(type Lair)
		(subtype xx)
		(title Hidden_Chalice_Site)
		(HP       250)
		(MaxHP    250)
		(difficulty 10)
		(Dispersion_Range		300)
		(Spawn_Type			Harpy)
		(Special_Spawn_Type		Harpy)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript				Lair_brains)
		(birthScript				Hidden_Chalice_Birth)
		(IGdeathscript				Hidden_Chalice_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		HIDDENCHALICESITE)
	}
[end]

[Hidden_Ring_Site]
	{Lair
		(type Lair)
		(subtype xx)
		(title Hidden_Ring_Site)
		(HP       250)
		(MaxHP    250)
		(difficulty 10)
		(Dispersion_Range		300)
		(Spawn_Type			Giant_Rat)
		(Special_Spawn_Type		Giant_Rat)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Hidden_Ring_Birth)
		(IGdeathscript		Hidden_Ring_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		HIDDENRINGSITE)
	}
[end]

[Crown_Site]
	{Lair
		(type Lair)
		(subtype xx)
		(title Crown_Site)
		(difficulty 10)
		(Dispersion_Range		300)
		(Spawn_Type			Giant_Rat)
		(Special_Spawn_Type		Giant_Rat)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Crown_site_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		CROWNSITE)
	}
[end]

[Tower_Prison]
	{Lair
		(type Lair)
		(subtype xx)
		(title Tower_Prison)
		(difficulty 8)
		(Dispersion_Range		300)
		(Spawn_Type 		      Giant_Rat)
		(Special_Spawn_Type		Ratman)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		TOWERPRISON)
	}
[end]

[Dragon_Lair]
	{Lair
		(type Lair)
		(subtype xx)
		(title Dragon_Lair)
		(difficulty 9)
		(Dispersion_Range		300)
		(Spawn_Type		Dragon)
		(Special_Spawn_Type		Dragon)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			60000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		DRAGONLAIR)
	}
[end]

[Witch_King_Tower]
	{Lair
		(type Lair)
		(subtype xx)
		(title Witch_King_Tower)
		(difficulty 10)
		(Dispersion_Range		300)
		(Spawn_Type		Giant_spider)
		(Special_Spawn_Type		Witch_king)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					Lair_Birth)
		(IGdeathscript		Witch_king_tower_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		WITCHKINGTOWER)
	}
[end]

[Dragon_Tomb]
	{Lair
		(type Lair)
		(subtype xx)
		(title Dragon_Tomb)
		(difficulty 10)
		(Dispersion_Range		300)
		(Special_Spawn_Type		Dragon)
		(Spawn_Type			Dragon)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript					tomb_Birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		DRAGONTOMB)
	}
[end]

[Liche_Queen_lair]
	{Lair
		(type Lair)
		(subtype xx)
		(title Liche_Queen_Lair)
		(difficulty 10)
		(Dispersion_Range		300)
		(Special_Spawn_Type		liche_queen)
		(Spawn_Type		zombie)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript		lair_birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		LICHEQUEENLAIR)
	}
[end]


[Animal_Den]
	{Lair
		(type Lair)
		(subtype xx)
		(title Animal_Den)
		(HP       300)
		(MaxHP    300)
		(difficulty 3)
		(Dispersion_Range		300)
		(Spawn_Type		Red_Bear)
		(Special_Spawn_Type		Red_Bear)
		(Spawn_Function			Spawn)
		(Base_Spawn_Rate			20000)
		(activeScript					Lair_brains)
		(birthScript		lair_birth)
		(IGdeathscript		Lair_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		ANIMALDEN)
	}
[end]

[Gazebo]
	{building
		(type building)
		(subtype gazebo)
		(title Inn)
		(visited_script		Inn_visited)
		(birthScript					auto_Birth)
		(IGdeathscript		building_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		GAZEBO)
	}
[end]

[Fountain]
	{building
		(type building)
		(subtype Color)
		(title Fountain)
		(birthScript					Fountain_Birth)
		(IGdeathscript		building_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		FOUNTAIN)
	}
[end]

[Royal_gardens]
	{building
		(type building)
		(subtype color)
		(title Royal_gardens)
		(RevenueScript		Generic_Revenue)
		(Revenue_Amount		60)
		(Revenue_Time			27000)
		(spawn_1	gazebo_timer)
		(visited_script		Gardens_visited)
		(birthScript			gardens_Birth)
		(IGdeathscript		gardens_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		ROYALGARDENS)
	}
[end]

[Statue]
	{building
		(type building)
		(subtype color)
		(title Statue)
		(birthScript			statue_Birth)
		(IGdeathscript		statue_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		STATUE)
	}
[end]

[Arcane_Spire]
	{building
		(type building)
		(subtype color)
		(title Arcane_Spire)
		(birthScript			arcane_spire_Birth)
		(IGdeathscript		building_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		ARCANESPIRE)
	}
[end]

[Shrine]
	{building
		(type building)
		(subtype color)
		(title Shrine)
		(visited_script		shrine_visited)
		(birthScript			shrine_Birth)
		(IGdeathscript		building_death)

		(Armor_Physical_Base		10)
		(Armor_Magical_Base		10)
		(IntentExt		SHRINE)
	}
[end]

[Bank]
